Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
6	92	1	dev=net(1)	InInterests	0	0	0	0
6	92	1	dev=net(1)	OutInterests	0.961536	0.0600958	1	0.0625
6	92	1	dev=net(1)	DropInterests	0	0	0	0
6	92	1	dev=net(1)	InNacks	0	0	0	0
6	92	1	dev=net(1)	OutNacks	0	0	0	0
6	92	1	dev=net(1)	DropNacks	0	0	0	0
6	92	1	dev=net(1)	InData	0.961536	1.02727	1	1.06836
6	92	1	dev=net(1)	OutData	0	0	0	0
6	92	1	dev=net(1)	DropData	0	0	0	0
6	92	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	92	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	92	1	dev=net(1)	OutSatisfiedInterests	0.961536	0	1	0
6	92	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	92	2	dev=local(2)	InInterests	0.961536	0	1	0
6	92	2	dev=local(2)	OutInterests	0	0	0	0
6	92	2	dev=local(2)	DropInterests	0	0	0	0
6	92	2	dev=local(2)	InNacks	0	0	0	0
6	92	2	dev=local(2)	OutNacks	0	0	0	0
6	92	2	dev=local(2)	DropNacks	0	0	0	0
6	92	2	dev=local(2)	InData	0	0	0	0
6	92	2	dev=local(2)	OutData	0.961536	1.02727	1	1.06836
6	92	2	dev=local(2)	DropData	0	0	0	0
6	92	2	dev=local(2)	InSatisfiedInterests	0.961536	0	1	0
6	92	2	dev=local(2)	InTimedOutInterests	0	0	0	0
6	92	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
6	92	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
6	92	-1	all	SatisfiedInterests	0.961536	0	1	0
6	92	-1	all	TimedOutInterests	0	0	0	0
6	136	1	dev=net(1)	InInterests	0	0	0	0
6	136	1	dev=net(1)	OutInterests	0.166912	0.0104317	0	0
6	136	1	dev=net(1)	DropInterests	0	0	0	0
6	136	1	dev=net(1)	InNacks	0	0	0	0
6	136	1	dev=net(1)	OutNacks	0	0	0	0
6	136	1	dev=net(1)	DropNacks	0	0	0	0
6	136	1	dev=net(1)	InData	0.166912	0.178322	0	0
6	136	1	dev=net(1)	OutData	0	0	0	0
6	136	1	dev=net(1)	DropData	0	0	0	0
6	136	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	136	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	136	1	dev=net(1)	OutSatisfiedInterests	0.166912	0	0	0
6	136	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	136	2	dev=local(2)	InInterests	0.166912	0	0	0
6	136	2	dev=local(2)	OutInterests	0	0	0	0
6	136	2	dev=local(2)	DropInterests	0	0	0	0
6	136	2	dev=local(2)	InNacks	0	0	0	0
6	136	2	dev=local(2)	OutNacks	0	0	0	0
6	136	2	dev=local(2)	DropNacks	0	0	0	0
6	136	2	dev=local(2)	InData	0	0	0	0
6	136	2	dev=local(2)	OutData	0.166912	0.178322	0	0
6	136	2	dev=local(2)	DropData	0	0	0	0
6	136	2	dev=local(2)	InSatisfiedInterests	0.166912	0	0	0
6	136	2	dev=local(2)	InTimedOutInterests	0	0	0	0
6	136	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
6	136	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
6	136	-1	all	SatisfiedInterests	0.166912	0	0	0
6	136	-1	all	TimedOutInterests	0	0	0	0
6	163	1	dev=net(1)	InInterests	0	0	0	0
6	163	1	dev=net(1)	OutInterests	0.884736	0.0552957	1	0.0625
6	163	1	dev=net(1)	DropInterests	0	0	0	0
6	163	1	dev=net(1)	InNacks	0	0	0	0
6	163	1	dev=net(1)	OutNacks	0	0	0	0
6	163	1	dev=net(1)	DropNacks	0	0	0	0
6	163	1	dev=net(1)	InData	0.884736	0.945216	1	1.06836
6	163	1	dev=net(1)	OutData	0	0	0	0
6	163	1	dev=net(1)	DropData	0	0	0	0
6	163	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	163	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	163	1	dev=net(1)	OutSatisfiedInterests	0.884736	0	1	0
6	163	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	163	2	dev=local(2)	InInterests	0.884736	0	1	0
6	163	2	dev=local(2)	OutInterests	0	0	0	0
6	163	2	dev=local(2)	DropInterests	0	0	0	0
6	163	2	dev=local(2)	InNacks	0	0	0	0
6	163	2	dev=local(2)	OutNacks	0	0	0	0
6	163	2	dev=local(2)	DropNacks	0	0	0	0
6	163	2	dev=local(2)	InData	0	0	0	0
6	163	2	dev=local(2)	OutData	0.884736	0.945216	1	1.06836
6	163	2	dev=local(2)	DropData	0	0	0	0
6	163	2	dev=local(2)	InSatisfiedInterests	0.884736	0	1	0
6	163	2	dev=local(2)	InTimedOutInterests	0	0	0	0
6	163	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
6	163	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
6	163	-1	all	SatisfiedInterests	0.884736	0	1	0
6	163	-1	all	TimedOutInterests	0	0	0	0
6	195	1	dev=net(1)	InInterests	0	0	0	0
6	195	1	dev=net(1)	OutInterests	0.045312	0.00283175	0	0
6	195	1	dev=net(1)	DropInterests	0	0	0	0
6	195	1	dev=net(1)	InNacks	0	0	0	0
6	195	1	dev=net(1)	OutNacks	0	0	0	0
6	195	1	dev=net(1)	DropNacks	0	0	0	0
6	195	1	dev=net(1)	InData	0.045312	0.0484092	0	0
6	195	1	dev=net(1)	OutData	0	0	0	0
6	195	1	dev=net(1)	DropData	0	0	0	0
6	195	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	195	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	195	1	dev=net(1)	OutSatisfiedInterests	0.045312	0	0	0
6	195	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	195	2	dev=local(2)	InInterests	0.045312	0	0	0
6	195	2	dev=local(2)	OutInterests	0	0	0	0
6	195	2	dev=local(2)	DropInterests	0	0	0	0
6	195	2	dev=local(2)	InNacks	0	0	0	0
6	195	2	dev=local(2)	OutNacks	0	0	0	0
6	195	2	dev=local(2)	DropNacks	0	0	0	0
6	195	2	dev=local(2)	InData	0	0	0	0
6	195	2	dev=local(2)	OutData	0.045312	0.0484092	0	0
6	195	2	dev=local(2)	DropData	0	0	0	0
6	195	2	dev=local(2)	InSatisfiedInterests	0.045312	0	0	0
6	195	2	dev=local(2)	InTimedOutInterests	0	0	0	0
6	195	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
6	195	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
6	195	-1	all	SatisfiedInterests	0.045312	0	0	0
6	195	-1	all	TimedOutInterests	0	0	0	0
6	233	1	dev=net(1)	InInterests	0	0	0	0
6	233	1	dev=net(1)	OutInterests	0.240128	0.0150077	0	0
6	233	1	dev=net(1)	DropInterests	0	0	0	0
6	233	1	dev=net(1)	InNacks	0	0	0	0
6	233	1	dev=net(1)	OutNacks	0	0	0	0
6	233	1	dev=net(1)	DropNacks	0	0	0	0
6	233	1	dev=net(1)	InData	0.240128	0.256543	0	0
6	233	1	dev=net(1)	OutData	0	0	0	0
6	233	1	dev=net(1)	DropData	0	0	0	0
6	233	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	233	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	233	1	dev=net(1)	OutSatisfiedInterests	0.240128	0	0	0
6	233	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	233	2	dev=local(2)	InInterests	0.240128	0	0	0
6	233	2	dev=local(2)	OutInterests	0	0	0	0
6	233	2	dev=local(2)	DropInterests	0	0	0	0
6	233	2	dev=local(2)	InNacks	0	0	0	0
6	233	2	dev=local(2)	OutNacks	0	0	0	0
6	233	2	dev=local(2)	DropNacks	0	0	0	0
6	233	2	dev=local(2)	InData	0	0	0	0
6	233	2	dev=local(2)	OutData	0.240128	0.256543	0	0
6	233	2	dev=local(2)	DropData	0	0	0	0
6	233	2	dev=local(2)	InSatisfiedInterests	0.240128	0	0	0
6	233	2	dev=local(2)	InTimedOutInterests	0	0	0	0
6	233	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
6	233	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
6	233	-1	all	SatisfiedInterests	0.240128	0	0	0
6	233	-1	all	TimedOutInterests	0	0	0	0
6	294	1	dev=net(1)	InInterests	0	0	0	0
6	294	1	dev=net(1)	OutInterests	1.1305	0.0706558	1	0.0625
6	294	1	dev=net(1)	DropInterests	0	0	0	0
6	294	1	dev=net(1)	InNacks	0	0	0	0
6	294	1	dev=net(1)	OutNacks	0	0	0	0
6	294	1	dev=net(1)	DropNacks	0	0	0	0
6	294	1	dev=net(1)	InData	1.1305	1.20778	1	1.06836
6	294	1	dev=net(1)	OutData	0	0	0	0
6	294	1	dev=net(1)	DropData	0	0	0	0
6	294	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	294	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	294	1	dev=net(1)	OutSatisfiedInterests	1.1305	0	1	0
6	294	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	294	2	dev=local(2)	InInterests	1.1305	0	1	0
6	294	2	dev=local(2)	OutInterests	0	0	0	0
6	294	2	dev=local(2)	DropInterests	0	0	0	0
6	294	2	dev=local(2)	InNacks	0	0	0	0
6	294	2	dev=local(2)	OutNacks	0	0	0	0
6	294	2	dev=local(2)	DropNacks	0	0	0	0
6	294	2	dev=local(2)	InData	0	0	0	0
6	294	2	dev=local(2)	OutData	1.1305	1.20778	1	1.06836
6	294	2	dev=local(2)	DropData	0	0	0	0
6	294	2	dev=local(2)	InSatisfiedInterests	1.1305	0	1	0
6	294	2	dev=local(2)	InTimedOutInterests	0	0	0	0
6	294	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
6	294	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
6	294	-1	all	SatisfiedInterests	1.1305	0	1	0
6	294	-1	all	TimedOutInterests	0	0	0	0
6	306	1	dev=net(1)	InInterests	0	0	0	0
6	306	1	dev=net(1)	OutInterests	3.53562	0.220976	4	0.25
6	306	1	dev=net(1)	DropInterests	0	0	0	0
6	306	1	dev=net(1)	InNacks	0	0	0	0
6	306	1	dev=net(1)	OutNacks	0	0	0	0
6	306	1	dev=net(1)	DropNacks	0	0	0	0
6	306	1	dev=net(1)	InData	3.53562	3.77731	4	4.27344
6	306	1	dev=net(1)	OutData	0	0	0	0
6	306	1	dev=net(1)	DropData	0	0	0	0
6	306	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	306	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	306	1	dev=net(1)	OutSatisfiedInterests	3.53562	0	4	0
6	306	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	306	2	dev=local(2)	InInterests	3.53562	0	4	0
6	306	2	dev=local(2)	OutInterests	0	0	0	0
6	306	2	dev=local(2)	DropInterests	0	0	0	0
6	306	2	dev=local(2)	InNacks	0	0	0	0
6	306	2	dev=local(2)	OutNacks	0	0	0	0
6	306	2	dev=local(2)	DropNacks	0	0	0	0
6	306	2	dev=local(2)	InData	0	0	0	0
6	306	2	dev=local(2)	OutData	3.53562	3.77731	4	4.27344
6	306	2	dev=local(2)	DropData	0	0	0	0
6	306	2	dev=local(2)	InSatisfiedInterests	3.53562	0	4	0
6	306	2	dev=local(2)	InTimedOutInterests	0	0	0	0
6	306	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
6	306	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
6	306	-1	all	SatisfiedInterests	3.53562	0	4	0
6	306	-1	all	TimedOutInterests	0	0	0	0
6	317	2	dev=net(2)	InInterests	0.616192	0.0385117	0	0
6	317	2	dev=net(2)	OutInterests	0	0	0	0
6	317	2	dev=net(2)	DropInterests	0	0	0	0
6	317	2	dev=net(2)	InNacks	0	0	0	0
6	317	2	dev=net(2)	OutNacks	0	0	0	0
6	317	2	dev=net(2)	DropNacks	0	0	0	0
6	317	2	dev=net(2)	InData	0	0	0	0
6	317	2	dev=net(2)	OutData	0.616192	0.658314	0	0
6	317	2	dev=net(2)	DropData	0	0	0	0
6	317	2	dev=net(2)	InSatisfiedInterests	0.616192	0	0	0
6	317	2	dev=net(2)	InTimedOutInterests	0	0	0	0
6	317	2	dev=net(2)	OutSatisfiedInterests	0	0	0	0
6	317	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
6	317	4	dev=net(4)	InInterests	0	0	0	0
6	317	4	dev=net(4)	OutInterests	0.616192	0.0385117	0	0
6	317	4	dev=net(4)	DropInterests	0	0	0	0
6	317	4	dev=net(4)	InNacks	0	0	0	0
6	317	4	dev=net(4)	OutNacks	0	0	0	0
6	317	4	dev=net(4)	DropNacks	0	0	0	0
6	317	4	dev=net(4)	InData	0.616192	0.658314	0	0
6	317	4	dev=net(4)	OutData	0	0	0	0
6	317	4	dev=net(4)	DropData	0	0	0	0
6	317	4	dev=net(4)	InSatisfiedInterests	0	0	0	0
6	317	4	dev=net(4)	InTimedOutInterests	0	0	0	0
6	317	4	dev=net(4)	OutSatisfiedInterests	0.616192	0	0	0
6	317	4	dev=net(4)	OutTimedOutInterests	0	0	0	0
6	317	-1	all	SatisfiedInterests	0.616192	0	0	0
6	317	-1	all	TimedOutInterests	0	0	0	0
6	318	3	dev=net(3)	InInterests	0.182272	0.0113917	0	0
6	318	3	dev=net(3)	OutInterests	0	0	0	0
6	318	3	dev=net(3)	DropInterests	0	0	0	0
6	318	3	dev=net(3)	InNacks	0	0	0	0
6	318	3	dev=net(3)	OutNacks	0	0	0	0
6	318	3	dev=net(3)	DropNacks	0	0	0	0
6	318	3	dev=net(3)	InData	0	0	0	0
6	318	3	dev=net(3)	OutData	0.182272	0.194732	0	0
6	318	3	dev=net(3)	DropData	0	0	0	0
6	318	3	dev=net(3)	InSatisfiedInterests	0.182272	0	0	0
6	318	3	dev=net(3)	InTimedOutInterests	0	0	0	0
6	318	3	dev=net(3)	OutSatisfiedInterests	0	0	0	0
6	318	3	dev=net(3)	OutTimedOutInterests	0	0	0	0
6	318	4	dev=net(4)	InInterests	0	0	0	0
6	318	4	dev=net(4)	OutInterests	0.182272	0.0113917	0	0
6	318	4	dev=net(4)	DropInterests	0	0	0	0
6	318	4	dev=net(4)	InNacks	0	0	0	0
6	318	4	dev=net(4)	OutNacks	0	0	0	0
6	318	4	dev=net(4)	DropNacks	0	0	0	0
6	318	4	dev=net(4)	InData	0.182272	0.194732	0	0
6	318	4	dev=net(4)	OutData	0	0	0	0
6	318	4	dev=net(4)	DropData	0	0	0	0
6	318	4	dev=net(4)	InSatisfiedInterests	0	0	0	0
6	318	4	dev=net(4)	InTimedOutInterests	0	0	0	0
6	318	4	dev=net(4)	OutSatisfiedInterests	0.182272	0	0	0
6	318	4	dev=net(4)	OutTimedOutInterests	0	0	0	0
6	318	-1	all	SatisfiedInterests	0.182272	0	0	0
6	318	-1	all	TimedOutInterests	0	0	0	0
6	320	2	dev=net(2)	InInterests	0	0	0	0
6	320	2	dev=net(2)	OutInterests	0.182272	0.0113917	0	0
6	320	2	dev=net(2)	DropInterests	0	0	0	0
6	320	2	dev=net(2)	InNacks	0	0	0	0
6	320	2	dev=net(2)	OutNacks	0	0	0	0
6	320	2	dev=net(2)	DropNacks	0	0	0	0
6	320	2	dev=net(2)	InData	0.182272	0.194732	0	0
6	320	2	dev=net(2)	OutData	0	0	0	0
6	320	2	dev=net(2)	DropData	0	0	0	0
6	320	2	dev=net(2)	InSatisfiedInterests	0	0	0	0
6	320	2	dev=net(2)	InTimedOutInterests	0	0	0	0
6	320	2	dev=net(2)	OutSatisfiedInterests	0.182272	0	0	0
6	320	2	dev=net(2)	OutTimedOutInterests	0	0	0	0
6	320	3	dev=net(3)	InInterests	0.182272	0.0113917	0	0
6	320	3	dev=net(3)	OutInterests	0	0	0	0
6	320	3	dev=net(3)	DropInterests	0	0	0	0
6	320	3	dev=net(3)	InNacks	0	0	0	0
6	320	3	dev=net(3)	OutNacks	0	0	0	0
6	320	3	dev=net(3)	DropNacks	0	0	0	0
6	320	3	dev=net(3)	InData	0	0	0	0
6	320	3	dev=net(3)	OutData	0.182272	0.194732	0	0
6	320	3	dev=net(3)	DropData	0	0	0	0
6	320	3	dev=net(3)	InSatisfiedInterests	0.182272	0	0	0
6	320	3	dev=net(3)	InTimedOutInterests	0	0	0	0
6	320	3	dev=net(3)	OutSatisfiedInterests	0	0	0	0
6	320	3	dev=net(3)	OutTimedOutInterests	0	0	0	0
6	320	-1	all	SatisfiedInterests	0.182272	0	0	0
6	320	-1	all	TimedOutInterests	0	0	0	0
6	321	1	dev=net(1)	InInterests	0	0	0	0
6	321	1	dev=net(1)	OutInterests	0.616192	0.0385117	0	0
6	321	1	dev=net(1)	DropInterests	0	0	0	0
6	321	1	dev=net(1)	InNacks	0	0	0	0
6	321	1	dev=net(1)	OutNacks	0	0	0	0
6	321	1	dev=net(1)	DropNacks	0	0	0	0
6	321	1	dev=net(1)	InData	0.616192	0.658314	0	0
6	321	1	dev=net(1)	OutData	0	0	0	0
6	321	1	dev=net(1)	DropData	0	0	0	0
6	321	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	321	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	321	1	dev=net(1)	OutSatisfiedInterests	0.616192	0	0	0
6	321	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	321	6	dev=net(6)	InInterests	0.104192	0.00651175	0	0
6	321	6	dev=net(6)	OutInterests	0	0	0	0
6	321	6	dev=net(6)	DropInterests	0.000256	1.575e-05	0	0
6	321	6	dev=net(6)	InNacks	0	0	0	0
6	321	6	dev=net(6)	OutNacks	0	0	0	0
6	321	6	dev=net(6)	DropNacks	0	0	0	0
6	321	6	dev=net(6)	InData	0	0	0	0
6	321	6	dev=net(6)	OutData	0.104192	0.111314	0	0
6	321	6	dev=net(6)	DropData	0	0	0	0
6	321	6	dev=net(6)	InSatisfiedInterests	0.104192	0	0	0
6	321	6	dev=net(6)	InTimedOutInterests	0	0	0	0
6	321	6	dev=net(6)	OutSatisfiedInterests	0	0	0	0
6	321	6	dev=net(6)	OutTimedOutInterests	0	0	0	0
6	321	31	dev=net(31)	InInterests	0.616192	0.0385117	0	0
6	321	31	dev=net(31)	OutInterests	0	0	0	0
6	321	31	dev=net(31)	DropInterests	0.000256	1.575e-05	0	0
6	321	31	dev=net(31)	InNacks	0	0	0	0
6	321	31	dev=net(31)	OutNacks	0	0	0	0
6	321	31	dev=net(31)	DropNacks	0	0	0	0
6	321	31	dev=net(31)	InData	0	0	0	0
6	321	31	dev=net(31)	OutData	0.616192	0.658314	0	0
6	321	31	dev=net(31)	DropData	0	0	0	0
6	321	31	dev=net(31)	InSatisfiedInterests	0.616192	0	0	0
6	321	31	dev=net(31)	InTimedOutInterests	0	0	0	0
6	321	31	dev=net(31)	OutSatisfiedInterests	0	0	0	0
6	321	31	dev=net(31)	OutTimedOutInterests	0	0	0	0
6	321	44	dev=local(44)	InInterests	0.238336	0	0	0
6	321	44	dev=local(44)	OutInterests	0	0	0	0
6	321	44	dev=local(44)	DropInterests	0	0	0	0
6	321	44	dev=local(44)	InNacks	0	0	0	0
6	321	44	dev=local(44)	OutNacks	0	0	0	0
6	321	44	dev=local(44)	DropNacks	0	0	0	0
6	321	44	dev=local(44)	InData	0	0	0	0
6	321	44	dev=local(44)	OutData	0.238336	0.00711075	0	0
6	321	44	dev=local(44)	DropData	0	0	0	0
6	321	44	dev=local(44)	InSatisfiedInterests	0.238336	0	0	0
6	321	44	dev=local(44)	InTimedOutInterests	0	0	0	0
6	321	44	dev=local(44)	OutSatisfiedInterests	0	0	0	0
6	321	44	dev=local(44)	OutTimedOutInterests	0	0	0	0
6	321	-1	all	SatisfiedInterests	0.958208	0	0	0
6	321	-1	all	TimedOutInterests	0	0	0	0
6	324	1	dev=net(1)	InInterests	0	0	0	0
6	324	1	dev=net(1)	OutInterests	0.182272	0.0113917	0	0
6	324	1	dev=net(1)	DropInterests	0	0	0	0
6	324	1	dev=net(1)	InNacks	0	0	0	0
6	324	1	dev=net(1)	OutNacks	0	0	0	0
6	324	1	dev=net(1)	DropNacks	0	0	0	0
6	324	1	dev=net(1)	InData	0.182272	0.194732	0	0
6	324	1	dev=net(1)	OutData	0	0	0	0
6	324	1	dev=net(1)	DropData	0	0	0	0
6	324	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	324	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	324	1	dev=net(1)	OutSatisfiedInterests	0.182272	0	0	0
6	324	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	324	16	dev=net(16)	InInterests	0.192256	0.0120157	0	0
6	324	16	dev=net(16)	OutInterests	0	0	0	0
6	324	16	dev=net(16)	DropInterests	0	0	0	0
6	324	16	dev=net(16)	InNacks	0	0	0	0
6	324	16	dev=net(16)	OutNacks	0	0	0	0
6	324	16	dev=net(16)	DropNacks	0	0	0	0
6	324	16	dev=net(16)	InData	0	0	0	0
6	324	16	dev=net(16)	OutData	0.192256	0.205398	0	0
6	324	16	dev=net(16)	DropData	0	0	0	0
6	324	16	dev=net(16)	InSatisfiedInterests	0.192256	0	0	0
6	324	16	dev=net(16)	InTimedOutInterests	0	0	0	0
6	324	16	dev=net(16)	OutSatisfiedInterests	0	0	0	0
6	324	16	dev=net(16)	OutTimedOutInterests	0	0	0	0
6	324	29	dev=net(29)	InInterests	0.262912	0.0164317	0	0
6	324	29	dev=net(29)	OutInterests	0	0	0	0
6	324	29	dev=net(29)	DropInterests	0.000256	1.575e-05	0	0
6	324	29	dev=net(29)	InNacks	0	0	0	0
6	324	29	dev=net(29)	OutNacks	0	0	0	0
6	324	29	dev=net(29)	DropNacks	0	0	0	0
6	324	29	dev=net(29)	InData	0	0	0	0
6	324	29	dev=net(29)	OutData	0.262912	0.280884	0	0
6	324	29	dev=net(29)	DropData	0	0	0	0
6	324	29	dev=net(29)	InSatisfiedInterests	0.262912	0	0	0
6	324	29	dev=net(29)	InTimedOutInterests	0	0	0	0
6	324	29	dev=net(29)	OutSatisfiedInterests	0	0	0	0
6	324	29	dev=net(29)	OutTimedOutInterests	0	0	0	0
6	324	32	dev=net(32)	InInterests	0.182272	0.0113917	0	0
6	324	32	dev=net(32)	OutInterests	0	0	0	0
6	324	32	dev=net(32)	DropInterests	0.000256	1.575e-05	0	0
6	324	32	dev=net(32)	InNacks	0	0	0	0
6	324	32	dev=net(32)	OutNacks	0	0	0	0
6	324	32	dev=net(32)	DropNacks	0	0	0	0
6	324	32	dev=net(32)	InData	0	0	0	0
6	324	32	dev=net(32)	OutData	0.182272	0.194732	0	0
6	324	32	dev=net(32)	DropData	0	0	0	0
6	324	32	dev=net(32)	InSatisfiedInterests	0.182272	0	0	0
6	324	32	dev=net(32)	InTimedOutInterests	0	0	0	0
6	324	32	dev=net(32)	OutSatisfiedInterests	0	0	0	0
6	324	32	dev=net(32)	OutTimedOutInterests	0	0	0	0
6	324	-1	all	SatisfiedInterests	0.636928	0	0	0
6	324	-1	all	TimedOutInterests	0	0	0	0
6	330	1	dev=net(1)	InInterests	0	0	0	0
6	330	1	dev=net(1)	OutInterests	0.104192	0.00651175	0	0
6	330	1	dev=net(1)	DropInterests	0	0	0	0
6	330	1	dev=net(1)	InNacks	0	0	0	0
6	330	1	dev=net(1)	OutNacks	0	0	0	0
6	330	1	dev=net(1)	DropNacks	0	0	0	0
6	330	1	dev=net(1)	InData	0.104192	0.111314	0	0
6	330	1	dev=net(1)	OutData	0	0	0	0
6	330	1	dev=net(1)	DropData	0	0	0	0
6	330	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	330	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	330	1	dev=net(1)	OutSatisfiedInterests	0.104192	0	0	0
6	330	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	330	2	dev=local(2)	InInterests	0.104192	0	0	0
6	330	2	dev=local(2)	OutInterests	0	0	0	0
6	330	2	dev=local(2)	DropInterests	0	0	0	0
6	330	2	dev=local(2)	InNacks	0	0	0	0
6	330	2	dev=local(2)	OutNacks	0	0	0	0
6	330	2	dev=local(2)	DropNacks	0	0	0	0
6	330	2	dev=local(2)	InData	0	0	0	0
6	330	2	dev=local(2)	OutData	0.104192	0.111314	0	0
6	330	2	dev=local(2)	DropData	0	0	0	0
6	330	2	dev=local(2)	InSatisfiedInterests	0.104192	0	0	0
6	330	2	dev=local(2)	InTimedOutInterests	0	0	0	0
6	330	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
6	330	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
6	330	-1	all	SatisfiedInterests	0.104192	0	0	0
6	330	-1	all	TimedOutInterests	0	0	0	0
6	355	1	dev=net(1)	InInterests	0	0	0	0
6	355	1	dev=net(1)	OutInterests	0.616192	0.0385117	0	0
6	355	1	dev=net(1)	DropInterests	0	0	0	0
6	355	1	dev=net(1)	InNacks	0	0	0	0
6	355	1	dev=net(1)	OutNacks	0	0	0	0
6	355	1	dev=net(1)	DropNacks	0	0	0	0
6	355	1	dev=net(1)	InData	0.616192	0.658314	0	0
6	355	1	dev=net(1)	OutData	0	0	0	0
6	355	1	dev=net(1)	DropData	0	0	0	0
6	355	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	355	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	355	1	dev=net(1)	OutSatisfiedInterests	0.616192	0	0	0
6	355	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	355	2	dev=local(2)	InInterests	0.616192	0	0	0
6	355	2	dev=local(2)	OutInterests	0	0	0	0
6	355	2	dev=local(2)	DropInterests	0	0	0	0
6	355	2	dev=local(2)	InNacks	0	0	0	0
6	355	2	dev=local(2)	OutNacks	0	0	0	0
6	355	2	dev=local(2)	DropNacks	0	0	0	0
6	355	2	dev=local(2)	InData	0	0	0	0
6	355	2	dev=local(2)	OutData	0.616192	0.658314	0	0
6	355	2	dev=local(2)	DropData	0	0	0	0
6	355	2	dev=local(2)	InSatisfiedInterests	0.616192	0	0	0
6	355	2	dev=local(2)	InTimedOutInterests	0	0	0	0
6	355	2	dev=local(2)	OutSatisfiedInterests	0	0	0	0
6	355	2	dev=local(2)	OutTimedOutInterests	0	0	0	0
6	355	-1	all	SatisfiedInterests	0.616192	0	0	0
6	355	-1	all	TimedOutInterests	0	0	0	0
6	466	1	dev=net(1)	InInterests	0	0	0	0
6	466	1	dev=net(1)	OutInterests	0.192256	0.0120157	0	0
6	466	1	dev=net(1)	DropInterests	0	0	0	0
6	466	1	dev=net(1)	InNacks	0	0	0	0
6	466	1	dev=net(1)	OutNacks	0	0	0	0
6	466	1	dev=net(1)	DropNacks	0	0	0	0
6	466	1	dev=net(1)	InData	0.192256	0.205398	0	0
6	466	1	dev=net(1)	OutData	0	0	0	0
6	466	1	dev=net(1)	DropData	0	0	0	0
6	466	1	dev=net(1)	InSatisfiedInterests	0	0	0	0
6	466	1	dev=net(1)	InTimedOutInterests	0	0	0	0
6	466	1	dev=net(1)	OutSatisfiedInterests	0.192256	0	0	0
6	466	1	dev=net(1)	OutTimedOutInterests	0	0	0	0
6	466	2	dev=local(2)	InInterests	0.192256	0	0	0
6	466	2	dev=local(2)	OutInterests	0	0	0	0
6	466	2	dev=local(2)	DropInterests	0	0	0	0
6	466	2	dev=local(2)	InNacks	0	0	0	0
6	466	2	dev=local(2)	OutNacks	0	0	0	0
6	466	2	dev=local(2)	DropNacks	0	0	0	0
6	466	2	dev=local(2)	InData	0	0	0	0
6	466	2	dev=local(2)	OutData	0.192256	0.205398	0	0
